Order ID,Product ID,Customer ID,Date,Quantity,Region,Name_x,Age,Country,Join Date,Name_y,Category,Cost Price,Selling Price,Revenue,Cost,Profit,Order Date,Month
ORD00676,PROD004,CUST0039,2024-12-28,4,South,Sean Estrada,61,France,2023-05-23,Monitor,Accessories,367,499,1996,1468,528,2024-12-28,2024-12
ORD00813,PROD004,CUST0055,2024-04-16,1,West,Ryan Bryant DDS,19,Botswana,2024-11-30,Monitor,Accessories,367,499,499,367,132,2024-04-16,2024-04
ORD00077,PROD004,CUST0150,2024-08-12,1,East,Joshua Harris,44,Netherlands Antilles,2024-06-12,Monitor,Accessories,367,499,499,367,132,2024-08-12,2024-08
ORD00699,PROD004,CUST0069,2023-12-19,3,West,Christy Henry,21,Saint Barthelemy,2025-01-23,Monitor,Accessories,367,499,1497,1101,396,2023-12-19,2023-12
ORD00080,PROD004,CUST0033,2025-03-18,1,South,Monica Conley,59,Netherlands Antilles,2023-08-15,Monitor,Accessories,367,499,499,367,132,2025-03-18,2025-03
ORD00505,PROD004,CUST0148,2023-10-01,2,East,Rachel Bell,31,Macedonia,2024-06-10,Monitor,Accessories,367,499,998,734,264,2023-10-01,2023-10
ORD00083,PROD004,CUST0081,2024-05-11,3,South,David Thompson MD,31,Jersey,2023-01-13,Monitor,Accessories,367,499,1497,1101,396,2024-05-11,2024-05
ORD00455,PROD004,CUST0081,2025-05-06,4,North,David Thompson MD,31,Jersey,2023-01-13,Monitor,Accessories,367,499,1996,1468,528,2025-05-06,2025-05
ORD00803,PROD004,CUST0129,2024-05-09,2,West,Brittany Wilson,65,Japan,2023-05-16,Monitor,Accessories,367,499,998,734,264,2024-05-09,2024-05
ORD00094,PROD004,CUST0104,2024-12-08,4,East,Seth Smith,24,Senegal,2023-06-26,Monitor,Accessories,367,499,1996,1468,528,2024-12-08,2024-12
ORD00099,PROD004,CUST0131,2024-03-17,2,North,Robert Patel,41,Macao,2024-09-03,Monitor,Accessories,367,499,998,734,264,2024-03-17,2024-03
ORD00959,PROD004,CUST0108,2023-08-31,3,West,Sydney Lopez,61,Morocco,2024-06-19,Monitor,Accessories,367,499,1497,1101,396,2023-08-31,2023-08
ORD00751,PROD004,CUST0049,2024-01-09,3,North,Jasmine Fischer,21,Angola,2023-06-21,Monitor,Accessories,367,499,1497,1101,396,2024-01-09,2024-01
ORD00642,PROD004,CUST0189,2024-10-24,4,West,Alison Wright,28,China,2023-04-16,Monitor,Accessories,367,499,1996,1468,528,2024-10-24,2024-10
ORD00653,PROD004,CUST0189,2023-07-23,1,North,Alison Wright,28,China,2023-04-16,Monitor,Accessories,367,499,499,367,132,2023-07-23,2023-07
ORD00960,PROD004,CUST0074,2025-03-15,2,North,Christine Rodriguez,46,Bangladesh,2023-03-14,Monitor,Accessories,367,499,998,734,264,2025-03-15,2025-03
ORD00135,PROD004,CUST0047,2024-08-19,2,South,Alexandra Sanchez,56,Latvia,2023-01-25,Monitor,Accessories,367,499,998,734,264,2024-08-19,2024-08
ORD00201,PROD004,CUST0062,2023-10-21,3,West,Matthew Graves,64,Afghanistan,2023-06-07,Monitor,Accessories,367,499,1497,1101,396,2023-10-21,2023-10
ORD00548,PROD004,CUST0080,2024-12-06,4,West,Darryl Gaines,53,Mali,2023-01-31,Monitor,Accessories,367,499,1996,1468,528,2024-12-06,2024-12
ORD00121,PROD004,CUST0008,2025-04-22,4,South,James Kim,56,Turkmenistan,2023-05-25,Monitor,Accessories,367,499,1996,1468,528,2025-04-22,2025-04
ORD00974,PROD004,CUST0118,2025-02-02,1,West,Cory Waller,22,Kiribati,2023-05-27,Monitor,Accessories,367,499,499,367,132,2025-02-02,2025-02
ORD00871,PROD004,CUST0143,2024-11-11,4,South,David Green,31,Malta,2023-04-06,Monitor,Accessories,367,499,1996,1468,528,2024-11-11,2024-11
ORD00925,PROD004,CUST0143,2024-04-20,2,West,David Green,31,Malta,2023-04-06,Monitor,Accessories,367,499,998,734,264,2024-04-20,2024-04
ORD00993,PROD004,CUST0010,2025-01-22,4,West,Robert Wilson,40,Norway,2025-01-16,Monitor,Accessories,367,499,1996,1468,528,2025-01-22,2025-01
ORD00300,PROD004,CUST0137,2024-09-25,3,East,Noah Martin,44,Fiji,2022-06-22,Monitor,Accessories,367,499,1497,1101,396,2024-09-25,2024-09
ORD00851,PROD004,CUST0159,2024-09-15,3,West,Heather Smith,56,French Guiana,2023-04-28,Monitor,Accessories,367,499,1497,1101,396,2024-09-15,2024-09
ORD00388,PROD004,CUST0188,2024-11-21,1,West,Stephanie Hawkins,47,Albania,2023-05-02,Monitor,Accessories,367,499,499,367,132,2024-11-21,2024-11
ORD00351,PROD004,CUST0045,2023-08-30,2,North,Diana Olson,38,Montserrat,2023-07-18,Monitor,Accessories,367,499,998,734,264,2023-08-30,2023-08
ORD00172,PROD004,CUST0183,2023-12-26,1,North,Tracey Hernandez,45,South Africa,2023-09-13,Monitor,Accessories,367,499,499,367,132,2023-12-26,2023-12
ORD00442,PROD004,CUST0015,2024-10-29,4,North,James Gentry,57,French Polynesia,2022-12-18,Monitor,Accessories,367,499,1996,1468,528,2024-10-29,2024-10
ORD00979,PROD004,CUST0120,2025-03-04,2,East,Margaret Bryant,56,Faroe Islands,2024-08-11,Monitor,Accessories,367,499,998,734,264,2025-03-04,2025-03
ORD00794,PROD004,CUST0126,2023-12-04,2,South,Samantha Serrano,29,Mexico,2024-03-14,Monitor,Accessories,367,499,998,734,264,2023-12-04,2023-12
ORD00349,PROD004,CUST0013,2024-05-16,4,South,Rebecca Thompson,41,Canada,2023-09-27,Monitor,Accessories,367,499,1996,1468,528,2024-05-16,2024-05
ORD00635,PROD004,CUST0096,2023-08-17,3,West,Carlos Kidd,42,Argentina,2024-01-27,Monitor,Accessories,367,499,1497,1101,396,2023-08-17,2023-08
ORD00783,PROD004,CUST0185,2024-11-09,3,East,Kevin Williams,61,Ghana,2025-02-17,Monitor,Accessories,367,499,1497,1101,396,2024-11-09,2024-11
ORD00785,PROD004,CUST0184,2024-10-25,3,East,Luis Stephens,45,Bulgaria,2024-05-18,Monitor,Accessories,367,499,1497,1101,396,2024-10-25,2024-10
ORD00205,PROD004,CUST0121,2024-02-26,3,North,Shannon Sanford,58,Marshall Islands,2022-10-28,Monitor,Accessories,367,499,1497,1101,396,2024-02-26,2024-02
ORD00707,PROD004,CUST0084,2024-09-06,1,East,Brian Lee,32,Switzerland,2024-01-22,Monitor,Accessories,367,499,499,367,132,2024-09-06,2024-09
ORD00832,PROD004,CUST0142,2023-08-08,3,South,Amber Coleman,64,Mayotte,2022-08-15,Monitor,Accessories,367,499,1497,1101,396,2023-08-08,2023-08
ORD00259,PROD004,CUST0110,2025-01-06,1,South,Samantha Williams,41,Hong Kong,2022-05-23,Monitor,Accessories,367,499,499,367,132,2025-01-06,2025-01
ORD00267,PROD004,CUST0005,2024-10-22,1,East,Karen Anderson,60,Sierra Leone,2024-09-06,Monitor,Accessories,367,499,499,367,132,2024-10-22,2024-10
ORD00787,PROD004,CUST0178,2024-02-23,3,West,Jaclyn Hardy,45,Gabon,2023-12-17,Monitor,Accessories,367,499,1497,1101,396,2024-02-23,2024-02
ORD00680,PROD004,CUST0125,2024-04-20,4,East,Natasha Mcintosh,25,Iran,2022-07-28,Monitor,Accessories,367,499,1996,1468,528,2024-04-20,2024-04
ORD00637,PROD004,CUST0105,2024-09-18,3,South,James Jones,26,Papua New Guinea,2023-12-14,Monitor,Accessories,367,499,1497,1101,396,2024-09-18,2024-09
ORD00667,PROD004,CUST0105,2023-10-14,2,West,James Jones,26,Papua New Guinea,2023-12-14,Monitor,Accessories,367,499,998,734,264,2023-10-14,2023-10
ORD00332,PROD004,CUST0067,2024-09-11,4,South,Sandra Mcdowell,67,Bermuda,2024-02-09,Monitor,Accessories,367,499,1996,1468,528,2024-09-11,2024-09
ORD00309,PROD004,CUST0139,2023-06-11,3,East,Stephen Johnson,18,Colombia,2023-05-03,Monitor,Accessories,367,499,1497,1101,396,2023-06-11,2023-06
ORD00569,PROD004,CUST0090,2024-09-23,2,East,Thomas Richmond,33,Kazakhstan,2022-10-03,Monitor,Accessories,367,499,998,734,264,2024-09-23,2024-09
ORD00337,PROD004,CUST0091,2024-06-30,3,East,Kayla Dean,62,Afghanistan,2025-02-13,Monitor,Accessories,367,499,1497,1101,396,2024-06-30,2024-06
ORD00389,PROD004,CUST0192,2024-12-30,2,North,Dennis Patterson,56,Georgia,2024-01-27,Monitor,Accessories,367,499,998,734,264,2024-12-30,2024-12
ORD00420,PROD004,CUST0175,2025-03-30,2,West,Isabel Martinez,24,United Kingdom,2022-08-28,Monitor,Accessories,367,499,998,734,264,2025-03-30,2025-03
ORD00423,PROD004,CUST0180,2024-08-15,1,North,Kimberly Duran,59,Peru,2024-10-16,Monitor,Accessories,367,499,499,367,132,2024-08-15,2024-08
ORD00697,PROD004,CUST0119,2025-01-15,3,North,Peter Henderson,59,Yemen,2023-05-07,Monitor,Accessories,367,499,1497,1101,396,2025-01-15,2025-01
ORD00814,PROD004,CUST0119,2024-10-02,2,North,Peter Henderson,59,Yemen,2023-05-07,Monitor,Accessories,367,499,998,734,264,2024-10-02,2024-10
ORD00985,PROD004,CUST0119,2024-04-03,2,North,Peter Henderson,59,Yemen,2023-05-07,Monitor,Accessories,367,499,998,734,264,2024-04-03,2024-04
ORD00805,PROD004,CUST0157,2024-06-11,3,North,Tara Park,68,Guinea,2025-01-17,Monitor,Accessories,367,499,1497,1101,396,2024-06-11,2024-06
ORD00538,PROD004,CUST0136,2023-10-25,3,South,Allison Burns,39,Portugal,2022-09-05,Monitor,Accessories,367,499,1497,1101,396,2023-10-25,2023-10
ORD00605,PROD004,CUST0127,2025-01-27,2,North,James Brown,51,Uzbekistan,2024-08-05,Monitor,Accessories,367,499,998,734,264,2025-01-27,2025-01
ORD00600,PROD004,CUST0132,2024-11-03,3,North,Allison Ball,54,Zimbabwe,2023-11-23,Monitor,Accessories,367,499,1497,1101,396,2024-11-03,2024-11
ORD00061,PROD002,CUST0115,2025-02-26,3,East,Devin Rogers,52,Romania,2025-03-18,Smartphone,Electronics,460,597,1791,1380,411,2025-02-26,2025-02
ORD00611,PROD002,CUST0014,2024-06-17,1,North,Matthew Alvarado,53,United Arab Emirates,2024-12-10,Smartphone,Electronics,460,597,597,460,137,2024-06-17,2024-06
ORD00006,PROD002,CUST0040,2025-03-01,4,East,George Vincent,69,Kuwait,2022-11-10,Smartphone,Electronics,460,597,2388,1840,548,2025-03-01,2025-03
ORD00089,PROD002,CUST0040,2023-12-05,1,East,George Vincent,69,Kuwait,2022-11-10,Smartphone,Electronics,460,597,597,460,137,2023-12-05,2023-12
ORD00007,PROD002,CUST0194,2024-12-16,3,West,Dr. Joseph Wood,18,Maldives,2024-03-09,Smartphone,Electronics,460,597,1791,1380,411,2024-12-16,2024-12
ORD00177,PROD002,CUST0004,2024-04-12,2,East,Joseph Oconnor,32,Sweden,2023-09-07,Smartphone,Electronics,460,597,1194,920,274,2024-04-12,2024-04
ORD00679,PROD002,CUST0186,2023-08-21,4,East,Kevin Gallagher,61,Austria,2024-08-17,Smartphone,Electronics,460,597,2388,1840,548,2023-08-21,2023-08
ORD00014,PROD002,CUST0029,2023-05-30,3,North,Pamela Parker,61,Swaziland,2022-05-28,Smartphone,Electronics,460,597,1791,1380,411,2023-05-30,2023-05
ORD00446,PROD002,CUST0075,2024-10-02,3,East,Anthony Hester,35,Saint Barthelemy,2025-02-24,Smartphone,Electronics,460,597,1791,1380,411,2024-10-02,2024-10
ORD00472,PROD002,CUST0166,2023-09-02,1,West,Jordan Stanton,40,Swaziland,2024-05-21,Smartphone,Electronics,460,597,597,460,137,2023-09-02,2023-09
ORD00514,PROD002,CUST0166,2024-09-08,4,West,Jordan Stanton,40,Swaziland,2024-05-21,Smartphone,Electronics,460,597,2388,1840,548,2024-09-08,2024-09
ORD00531,PROD002,CUST0166,2024-07-16,2,South,Jordan Stanton,40,Swaziland,2024-05-21,Smartphone,Electronics,460,597,1194,920,274,2024-07-16,2024-07
ORD00027,PROD002,CUST0034,2024-11-13,3,South,Stacey Baker,45,Armenia,2023-08-13,Smartphone,Electronics,460,597,1791,1380,411,2024-11-13,2024-11
ORD00934,PROD002,CUST0034,2024-06-11,1,South,Stacey Baker,45,Armenia,2023-08-13,Smartphone,Electronics,460,597,597,460,137,2024-06-11,2024-06
ORD00090,PROD002,CUST0017,2023-05-30,4,West,Dominique Ward,20,Paraguay,2022-11-29,Smartphone,Electronics,460,597,2388,1840,548,2023-05-30,2023-05
ORD00618,PROD002,CUST0122,2023-10-06,4,West,Cynthia Price,45,Greenland,2024-12-30,Smartphone,Electronics,460,597,2388,1840,548,2023-10-06,2023-10
ORD00303,PROD002,CUST0076,2023-09-06,3,West,Tara Osborne,43,Denmark,2023-11-25,Smartphone,Electronics,460,597,1791,1380,411,2023-09-06,2023-09
ORD00258,PROD002,CUST0117,2023-08-08,2,East,Tina Cole,50,Romania,2023-11-14,Smartphone,Electronics,460,597,1194,920,274,2023-08-08,2023-08
ORD00518,PROD002,CUST0117,2024-04-02,3,West,Tina Cole,50,Romania,2023-11-14,Smartphone,Electronics,460,597,1791,1380,411,2024-04-02,2024-04
ORD00938,PROD002,CUST0117,2025-04-04,3,South,Tina Cole,50,Romania,2023-11-14,Smartphone,Electronics,460,597,1791,1380,411,2025-04-04,2025-04
ORD00981,PROD002,CUST0106,2024-03-21,1,East,Kenneth Scott,41,Mozambique,2023-05-28,Smartphone,Electronics,460,597,597,460,137,2024-03-21,2024-03
ORD00364,PROD002,CUST0031,2024-11-30,1,East,Holly Mills,66,Mongolia,2023-09-07,Smartphone,Electronics,460,597,597,460,137,2024-11-30,2024-11
ORD00480,PROD002,CUST0012,2025-04-29,4,North,Stefanie Morton,28,Panama,2024-05-18,Smartphone,Electronics,460,597,2388,1840,548,2025-04-29,2025-04
ORD00509,PROD002,CUST0199,2024-02-16,4,North,Ryan Meyer,20,Peru,2024-07-23,Smartphone,Electronics,460,597,2388,1840,548,2024-02-16,2024-02
ORD00047,PROD002,CUST0173,2024-07-12,2,North,Tracy Smith,30,Senegal,2024-11-18,Smartphone,Electronics,460,597,1194,920,274,2024-07-12,2024-07
ORD00140,PROD002,CUST0145,2023-06-02,4,West,Ryan Jones,18,Liberia,2022-11-06,Smartphone,Electronics,460,597,2388,1840,548,2023-06-02,2023-06
ORD00052,PROD002,CUST0046,2025-01-04,2,East,Gary Walker,26,Oman,2025-01-10,Smartphone,Electronics,460,597,1194,920,274,2025-01-04,2025-01
ORD00527,PROD002,CUST0064,2023-09-11,1,North,Todd Singh,31,Belgium,2022-09-29,Smartphone,Electronics,460,597,597,460,137,2023-09-11,2023-09
ORD00976,PROD002,CUST0054,2024-11-15,2,East,Alyssa Levine,43,Swaziland,2022-11-27,Smartphone,Electronics,460,597,1194,920,274,2024-11-15,2024-11
ORD00225,PROD002,CUST0193,2024-01-05,2,North,Angela Quinn,50,Sao Tome and Principe,2023-08-26,Smartphone,Electronics,460,597,1194,920,274,2024-01-05,2024-01
ORD00717,PROD002,CUST0193,2023-10-02,1,West,Angela Quinn,50,Sao Tome and Principe,2023-08-26,Smartphone,Electronics,460,597,597,460,137,2023-10-02,2023-10
ORD00990,PROD002,CUST0026,2025-04-10,2,East,Sharon Turner,50,Brazil,2025-04-10,Smartphone,Electronics,460,597,1194,920,274,2025-04-10,2025-04
ORD00533,PROD002,CUST0011,2024-09-28,2,West,Louis Patel,28,Poland,2022-12-01,Smartphone,Electronics,460,597,1194,920,274,2024-09-28,2024-09
ORD00462,PROD002,CUST0187,2023-10-20,4,West,Nathan Arnold,37,Jamaica,2022-07-18,Smartphone,Electronics,460,597,2388,1840,548,2023-10-20,2023-10
ORD00115,PROD002,CUST0055,2024-02-26,1,South,Ryan Bryant DDS,19,Botswana,2024-11-30,Smartphone,Electronics,460,597,597,460,137,2024-02-26,2024-02
ORD00535,PROD002,CUST0033,2024-12-04,1,East,Monica Conley,59,Netherlands Antilles,2023-08-15,Smartphone,Electronics,460,597,597,460,137,2024-12-04,2024-12
ORD00655,PROD002,CUST0148,2023-09-20,1,West,Rachel Bell,31,Macedonia,2024-06-10,Smartphone,Electronics,460,597,597,460,137,2023-09-20,2023-09
ORD00088,PROD002,CUST0073,2024-10-27,1,South,Brandon Wilson,21,Swaziland,2023-05-08,Smartphone,Electronics,460,597,597,460,137,2024-10-27,2024-10
ORD00641,PROD002,CUST0035,2025-02-28,3,West,Troy Leonard,33,Yemen,2023-04-25,Smartphone,Electronics,460,597,1791,1380,411,2025-02-28,2025-02
ORD00915,PROD002,CUST0108,2025-02-16,2,North,Sydney Lopez,61,Morocco,2024-06-19,Smartphone,Electronics,460,597,1194,920,274,2025-02-16,2025-02
ORD00270,PROD002,CUST0047,2023-07-18,1,South,Alexandra Sanchez,56,Latvia,2023-01-25,Smartphone,Electronics,460,597,597,460,137,2023-07-18,2023-07
ORD00922,PROD002,CUST0047,2024-09-27,4,West,Alexandra Sanchez,56,Latvia,2023-01-25,Smartphone,Electronics,460,597,2388,1840,548,2024-09-27,2024-09
ORD00589,PROD002,CUST0008,2024-07-23,2,East,James Kim,56,Turkmenistan,2023-05-25,Smartphone,Electronics,460,597,1194,920,274,2024-07-23,2024-07
ORD00689,PROD002,CUST0008,2025-03-02,2,North,James Kim,56,Turkmenistan,2023-05-25,Smartphone,Electronics,460,597,1194,920,274,2025-03-02,2025-03
ORD00318,PROD002,CUST0198,2025-02-04,1,West,Mrs. Lisa Thomas,58,Gibraltar,2022-12-08,Smartphone,Electronics,460,597,597,460,137,2025-02-04,2025-02
ORD00955,PROD002,CUST0089,2023-12-31,4,West,Kristina Smith,38,Kenya,2023-09-17,Smartphone,Electronics,460,597,2388,1840,548,2023-12-31,2023-12
ORD00875,PROD002,CUST0143,2025-03-18,4,South,David Green,31,Malta,2023-04-06,Smartphone,Electronics,460,597,2388,1840,548,2025-03-18,2025-03
ORD00153,PROD002,CUST0059,2024-09-17,4,North,Jonathan Gomez,24,Liechtenstein,2022-09-14,Smartphone,Electronics,460,597,2388,1840,548,2024-09-17,2024-09
ORD00206,PROD002,CUST0010,2024-03-11,3,West,Robert Wilson,40,Norway,2025-01-16,Smartphone,Electronics,460,597,1791,1380,411,2024-03-11,2024-03
ORD00732,PROD002,CUST0010,2024-03-15,3,North,Robert Wilson,40,Norway,2025-01-16,Smartphone,Electronics,460,597,1791,1380,411,2024-03-15,2024-03
ORD00919,PROD002,CUST0151,2024-03-15,4,South,Joseph Richardson,26,Papua New Guinea,2025-05-09,Smartphone,Electronics,460,597,2388,1840,548,2024-03-15,2024-03
ORD00148,PROD002,CUST0007,2024-12-29,2,West,Eric Cisneros,38,Samoa,2024-03-06,Smartphone,Electronics,460,597,1194,920,274,2024-12-29,2024-12
ORD00425,PROD002,CUST0007,2024-01-22,1,South,Eric Cisneros,38,Samoa,2024-03-06,Smartphone,Electronics,460,597,597,460,137,2024-01-22,2024-01
ORD00975,PROD002,CUST0007,2023-06-18,1,South,Eric Cisneros,38,Samoa,2024-03-06,Smartphone,Electronics,460,597,597,460,137,2023-06-18,2023-06
ORD00151,PROD002,CUST0176,2023-10-11,4,South,Thomas Montgomery,68,Niger,2023-12-04,Smartphone,Electronics,460,597,2388,1840,548,2023-10-11,2023-10
ORD00374,PROD002,CUST0082,2025-01-20,1,North,Kyle Kaufman,48,Kyrgyz Republic,2022-08-04,Smartphone,Electronics,460,597,597,460,137,2025-01-20,2025-01
ORD00165,PROD002,CUST0188,2024-02-01,2,West,Stephanie Hawkins,47,Albania,2023-05-02,Smartphone,Electronics,460,597,1194,920,274,2024-02-01,2024-02
ORD00534,PROD002,CUST0045,2025-03-14,2,North,Diana Olson,38,Montserrat,2023-07-18,Smartphone,Electronics,460,597,1194,920,274,2025-03-14,2025-03
ORD00178,PROD002,CUST0093,2024-09-02,1,West,Tyler Davis,64,Russian Federation,2024-12-17,Smartphone,Electronics,460,597,597,460,137,2024-09-02,2024-09
ORD00560,PROD002,CUST0161,2024-11-06,4,North,Amy Todd,69,Denmark,2024-03-24,Smartphone,Electronics,460,597,2388,1840,548,2024-11-06,2024-11
ORD00285,PROD002,CUST0013,2025-02-08,2,North,Rebecca Thompson,41,Canada,2023-09-27,Smartphone,Electronics,460,597,1194,920,274,2025-02-08,2025-02
ORD00580,PROD002,CUST0123,2025-03-08,2,East,John Henry,24,Turkey,2022-05-19,Smartphone,Electronics,460,597,1194,920,274,2025-03-08,2025-03
ORD00711,PROD002,CUST0123,2024-12-29,4,West,John Henry,24,Turkey,2022-05-19,Smartphone,Electronics,460,597,2388,1840,548,2024-12-29,2024-12
ORD00296,PROD002,CUST0184,2024-11-27,2,South,Luis Stephens,45,Bulgaria,2024-05-18,Smartphone,Electronics,460,597,1194,920,274,2024-11-27,2024-11
ORD00719,PROD002,CUST0184,2024-05-14,4,South,Luis Stephens,45,Bulgaria,2024-05-18,Smartphone,Electronics,460,597,2388,1840,548,2024-05-14,2024-05
ORD00893,PROD002,CUST0003,2024-05-11,1,North,Kurt Walters,46,Wallis and Futuna,2022-12-10,Smartphone,Electronics,460,597,597,460,137,2024-05-11,2024-05
ORD00827,PROD002,CUST0196,2024-12-04,1,North,Raymond Hernandez,69,Eritrea,2024-03-17,Smartphone,Electronics,460,597,597,460,137,2024-12-04,2024-12
ORD00796,PROD002,CUST0052,2023-06-11,4,West,Tabitha Williams,67,Cambodia,2024-01-31,Smartphone,Electronics,460,597,2388,1840,548,2023-06-11,2023-06
ORD00537,PROD002,CUST0169,2024-10-12,4,East,George Dixon,32,Netherlands,2024-07-20,Smartphone,Electronics,460,597,2388,1840,548,2024-10-12,2024-10
ORD00274,PROD002,CUST0020,2024-01-18,3,North,Daniel Martinez,41,Andorra,2022-10-17,Smartphone,Electronics,460,597,1791,1380,411,2024-01-18,2024-01
ORD00287,PROD002,CUST0125,2024-01-24,2,West,Natasha Mcintosh,25,Iran,2022-07-28,Smartphone,Electronics,460,597,1194,920,274,2024-01-24,2024-01
ORD00399,PROD002,CUST0060,2025-01-18,3,East,William Stout,61,Cameroon,2023-07-24,Smartphone,Electronics,460,597,1791,1380,411,2025-01-18,2025-01
ORD00878,PROD002,CUST0060,2025-01-15,2,West,William Stout,61,Cameroon,2023-07-24,Smartphone,Electronics,460,597,1194,920,274,2025-01-15,2025-01
ORD00465,PROD002,CUST0147,2024-10-26,1,North,Andrew Ryan,43,Solomon Islands,2023-03-05,Smartphone,Electronics,460,597,597,460,137,2024-10-26,2024-10
ORD00877,PROD002,CUST0147,2023-12-19,2,South,Andrew Ryan,43,Solomon Islands,2023-03-05,Smartphone,Electronics,460,597,1194,920,274,2023-12-19,2023-12
ORD00458,PROD002,CUST0092,2023-05-19,1,South,Holly Rogers,35,India,2022-08-10,Smartphone,Electronics,460,597,597,460,137,2023-05-19,2023-05
ORD00965,PROD002,CUST0191,2023-08-29,1,South,Gail Taylor,42,Tonga,2023-07-28,Smartphone,Electronics,460,597,597,460,137,2023-08-29,2023-08
ORD00376,PROD002,CUST0002,2024-10-20,3,West,Kimberly Miller,69,Mayotte,2023-11-09,Smartphone,Electronics,460,597,1791,1380,411,2024-10-20,2024-10
ORD00557,PROD002,CUST0002,2025-05-05,3,West,Kimberly Miller,69,Mayotte,2023-11-09,Smartphone,Electronics,460,597,1791,1380,411,2025-05-05,2025-05
ORD00755,PROD002,CUST0156,2024-06-28,1,West,Ruth White,30,Honduras,2022-12-03,Smartphone,Electronics,460,597,597,460,137,2024-06-28,2024-06
ORD00810,PROD002,CUST0175,2023-11-17,1,East,Isabel Martinez,24,United Kingdom,2022-08-28,Smartphone,Electronics,460,597,597,460,137,2023-11-17,2023-11
ORD00574,PROD002,CUST0119,2024-04-10,3,East,Peter Henderson,59,Yemen,2023-05-07,Smartphone,Electronics,460,597,1791,1380,411,2024-04-10,2024-04
ORD00769,PROD002,CUST0119,2024-04-22,4,South,Peter Henderson,59,Yemen,2023-05-07,Smartphone,Electronics,460,597,2388,1840,548,2024-04-22,2024-04
ORD00918,PROD002,CUST0021,2024-04-15,3,East,Jeffrey Rodriguez,61,Namibia,2025-04-23,Smartphone,Electronics,460,597,1791,1380,411,2024-04-15,2024-04
ORD00736,PROD002,CUST0001,2024-10-09,3,East,Robert Hale,56,Liechtenstein,2025-02-20,Smartphone,Electronics,460,597,1791,1380,411,2024-10-09,2024-10
ORD00644,PROD002,CUST0182,2024-12-05,1,North,Maria Larson,23,Nauru,2022-07-01,Smartphone,Electronics,460,597,597,460,137,2024-12-05,2024-12
ORD00145,PROD003,CUST0014,2024-03-05,4,North,Matthew Alvarado,53,United Arab Emirates,2024-12-10,Tablet,Accessories,186,301,1204,744,460,2024-03-05,2024-03
ORD00729,PROD003,CUST0014,2023-07-08,4,North,Matthew Alvarado,53,United Arab Emirates,2024-12-10,Tablet,Accessories,186,301,1204,744,460,2023-07-08,2023-07
ORD00380,PROD003,CUST0194,2024-03-13,1,North,Dr. Joseph Wood,18,Maldives,2024-03-09,Tablet,Accessories,186,301,301,186,115,2024-03-13,2024-03
ORD00127,PROD003,CUST0025,2024-10-11,1,East,Elizabeth Bond,38,Uzbekistan,2025-03-26,Tablet,Accessories,186,301,301,186,115,2024-10-11,2024-10
ORD00616,PROD003,CUST0025,2024-01-28,1,North,Elizabeth Bond,38,Uzbekistan,2025-03-26,Tablet,Accessories,186,301,301,186,115,2024-01-28,2024-01
ORD00086,PROD003,CUST0154,2025-04-26,3,South,Leslie Young,43,Finland,2023-01-05,Tablet,Accessories,186,301,903,558,345,2025-04-26,2025-04
ORD00604,PROD003,CUST0154,2023-09-16,4,East,Leslie Young,43,Finland,2023-01-05,Tablet,Accessories,186,301,1204,744,460,2023-09-16,2023-09
ORD00013,PROD003,CUST0186,2023-07-22,2,East,Kevin Gallagher,61,Austria,2024-08-17,Tablet,Accessories,186,301,602,372,230,2023-07-22,2023-07
ORD00421,PROD003,CUST0029,2023-05-28,1,South,Pamela Parker,61,Swaziland,2022-05-28,Tablet,Accessories,186,301,301,186,115,2023-05-28,2023-05
ORD00133,PROD003,CUST0109,2023-07-31,4,West,Ashley Boone,25,Nepal,2023-10-19,Tablet,Accessories,186,301,1204,744,460,2023-07-31,2023-07
ORD00391,PROD003,CUST0109,2024-08-22,1,North,Ashley Boone,25,Nepal,2023-10-19,Tablet,Accessories,186,301,301,186,115,2024-08-22,2024-08
ORD00335,PROD003,CUST0098,2024-03-13,1,East,Robert Walls,58,Western Sahara,2024-05-14,Tablet,Accessories,186,301,301,186,115,2024-03-13,2024-03
ORD00235,PROD003,CUST0037,2025-03-09,2,West,Michael Castro,64,Mauritius,2022-09-19,Tablet,Accessories,186,301,602,372,230,2025-03-09,2025-03
ORD00698,PROD003,CUST0037,2024-11-06,3,East,Michael Castro,64,Mauritius,2022-09-19,Tablet,Accessories,186,301,903,558,345,2024-11-06,2024-11
ORD00692,PROD003,CUST0042,2025-02-25,1,West,Nicole Shepherd,54,Equatorial Guinea,2024-07-07,Tablet,Accessories,186,301,301,186,115,2025-02-25,2025-02
ORD00621,PROD003,CUST0100,2023-05-19,3,West,Joshua Morton,32,Cocos (Keeling) Islands,2024-04-13,Tablet,Accessories,186,301,903,558,345,2023-05-19,2023-05
ORD00811,PROD003,CUST0034,2023-06-03,1,North,Stacey Baker,45,Armenia,2023-08-13,Tablet,Accessories,186,301,301,186,115,2023-06-03,2023-06
ORD00112,PROD003,CUST0017,2024-12-26,4,South,Dominique Ward,20,Paraguay,2022-11-29,Tablet,Accessories,186,301,1204,744,460,2024-12-26,2024-12
ORD00208,PROD003,CUST0153,2024-07-16,4,South,Christina Meyer,32,Montserrat,2023-12-04,Tablet,Accessories,186,301,1204,744,460,2024-07-16,2024-07
